Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Home_Loan_Ratio,Loan_Status
Not Graduate,Yes,5126.757718539294,1941.167145868478,135.11742698674698,300,1,Semiurban,51.92520179723892,1
Not Graduate,No,6196.991824418355,1779.0682750603878,161.23564506404685,180,0,Semiurban,49.16342580775007,0
Not Graduate,No,6385.262924071053,2191.1242338363922,127.8883632981928,180,0,Semiurban,66.54120619148011,0
Graduate,No,3424.065017258298,850.2925271025942,126.1877720922407,180,1,Urban,33.60667046876951,0
Graduate,Yes,6303.158750886157,1806.3904889644919,207.43425856343592,360,0,Urban,38.906988206943666,1
Graduate,Yes,3220.4953593352184,2744.58639847313,161.38267161898105,300,0,Urban,36.73471866385455,0
Graduate,Yes,5881.783832206603,2641.947129443701,127.55796591910928,300,1,Semiurban,66.30262777347902,1
Not Graduate,No,5929.608177054303,1729.732395636111,139.96665312755076,300,1,Semiurban,54.33441457789325,1
Graduate,No,2133.024662506244,2217.7182010871666,215.8141980908298,240,0,Semiurban,20.066687984016422,0
Graduate,Yes,5139.468869794115,1175.3496597093124,140.59340486995612,240,0,Rural,44.59825325411983,0
Not Graduate,No,4297.255829959527,2703.4921482250247,122.4289350739045,300,1,Urban,56.71885586627457,1
Not Graduate,Yes,3861.8521130969375,1922.178563863527,122.60015399494429,180,0,Urban,46.796306396163985,0
Not Graduate,No,7026.278496048508,1724.048548303862,128.0349407604169,180,1,Rural,67.81362468790037,0
Graduate,Yes,4019.4812890438716,1638.2761639066136,126.22009110293111,300,0,Rural,44.47220092283154,0
Graduate,No,3790.4346063229254,1937.1061331001417,98.81408606603028,360,0,Urban,57.38208869271328,0
Graduate,Yes,5113.54241000764,1552.1223550680413,105.03199612212087,360,1,Semiurban,62.86465415023023,1
Not Graduate,Yes,6028.384619447625,2658.1430360025633,116.8271850255452,180,0,Urban,73.72261039391654,1
Not Graduate,Yes,4787.52712098481,1604.7164519838193,173.66284073812392,180,1,Semiurban,36.597615989497555,1
Graduate,Yes,6749.555818503878,3592.9640960273814,134.75050850908505,240,0,Urban,76.1877066106098,1
Not Graduate,Yes,5796.463492946135,3465.210503481381,141.71353243623838,360,0,Urban,64.89695713029492,1
Not Graduate,Yes,1732.6830204028545,1108.4565101454953,200.80352101019588,180,1,Rural,14.078741125655606,0
Not Graduate,No,4205.799554739488,2069.7042694292804,201.80028599753672,180,0,Rural,30.9442552967849,0
Graduate,No,4157.236850972452,1349.3433786638052,138.71500227449062,300,1,Semiurban,39.41294878854722,0
Not Graduate,No,5719.041430144133,1673.3524368113885,124.76545957266364,240,1,Semiurban,58.779206087856025,1
Not Graduate,Yes,1062.7744154388317,4002.427467644797,115.42278745305849,360,0,Urban,43.506962802500425,1
Graduate,Yes,8823.514563076584,1692.4285828842008,177.7110307883295,360,1,Rural,58.843279564629505,1
Graduate,No,5796.539142341315,2360.226037077429,141.81171065910848,240,1,Semiurban,57.115520441379914,1
Not Graduate,Yes,5223.315205876536,2541.3212940082785,134.54020438708838,180,1,Semiurban,57.28659282311424,1
Not Graduate,Yes,6772.351574628719,999.3706275167593,117.45341699449789,360,0,Semiurban,65.609945237008,1
Graduate,Yes,8515.481079218936,1144.9045255907952,119.21334363954446,360,1,Urban,80.36034363852372,1
Graduate,Yes,6306.119966882605,793.977628591881,162.80232765972977,360,1,Semiurban,43.345523210290864,1
Not Graduate,Yes,6423.21964470743,1114.029266102223,97.38246936450952,300,0,Semiurban,76.611706938194,1
Not Graduate,No,5196.035036696573,-850.0301093171822,189.79474775151755,240,1,Rural,22.77843063604367,0
Not Graduate,No,4787.711369949578,2544.582400793628,128.64621424740326,360,1,Rural,56.55617337773569,1
Not Graduate,No,4286.3068339926485,4054.19384125607,144.0145622299283,240,1,Rural,57.51491813645868,1
Graduate,No,3760.8320124281868,2147.820739036527,96.52088167437783,180,0,Urban,60.58859036153612,0
Not Graduate,No,3969.478850450754,583.7311406593926,149.5053624703054,240,0,Rural,30.25280904531552,0
Not Graduate,Yes,2974.166053485525,1357.223617100052,136.8671622923776,300,0,Rural,31.417123545343696,0
Graduate,Yes,4886.192823972465,1541.123154975003,147.99677604574134,300,0,Rural,43.13728222531681,0
Not Graduate,Yes,2472.99863416042,982.4152227866243,208.8683559344756,240,0,Rural,16.4646730163831,0
Graduate,Yes,5286.374786215566,2860.1826383951566,157.1079218316096,300,0,Semiurban,51.52529569825786,1
Not Graduate,No,4945.504087936487,2810.260044375334,118.21363263416784,360,1,Urban,65.05769483689855,1
Not Graduate,No,5220.402947580032,844.5482061823402,121.54720357813727,300,0,Semiurban,49.4907348081207,0
Graduate,No,4216.802644970011,2725.0810444475082,173.80524743655073,180,0,Semiurban,39.71210127394615,0
Graduate,Yes,9615.290555270756,3526.812663577265,201.94773163973696,240,0,Urban,64.75609809809183,1
Not Graduate,No,7040.173850270469,3902.55820522956,161.276720830042,240,0,Semiurban,67.4325436176439,1
Not Graduate,Yes,3133.186249872916,4865.212023085963,177.5485097821908,180,1,Rural,44.796779781114,1
Not Graduate,No,5349.302131140347,1098.0073505568025,174.3895089334682,180,1,Urban,36.759949445681244,1
Graduate,No,4087.9907855940146,4824.2204263952035,206.76257653430085,180,0,Semiurban,42.89613346471878,0
Not Graduate,Yes,3478.280409938879,1645.7936114912118,72.01639309095869,180,1,Semiurban,70.17703565618314,0
Graduate,Yes,2989.8918933140976,1407.5345446194856,176.68875757218112,360,0,Rural,24.747915951560703,0
Graduate,No,5648.325036138881,2327.0723748778455,189.34944175614254,300,1,Semiurban,41.89871710385177,1
Not Graduate,No,3977.929647395639,1417.9386659069876,96.45105175457707,300,0,Semiurban,55.37003671229433,0
Graduate,Yes,6451.739036037806,2399.044140646526,114.57327263974337,360,0,Semiurban,76.58157439456917,1
Not Graduate,No,6490.673321795659,679.9228122626984,115.96869005487386,180,0,Urban,61.303551665786756,0
Not Graduate,No,7060.8715778171745,1761.2473979365657,120.84839214490466,240,0,Urban,72.40242419663848,1
Not Graduate,Yes,3721.419850888845,3285.582234361679,130.73131796257897,240,1,Semiurban,53.19161907452417,1
Not Graduate,No,5713.048416038016,1942.938708568844,159.70411252219765,240,0,Semiurban,47.640268842213715,0
Not Graduate,Yes,5948.6813249634515,2141.595786739883,184.62698604669478,180,1,Rural,43.58351812956879,1
Graduate,No,4288.732737344053,2475.2586047173113,193.25267831074146,360,1,Urban,34.820582145287936,1
Graduate,Yes,3842.3420639106876,3170.6616293176603,116.48707755328873,360,1,Urban,59.69170260488821,1
Not Graduate,No,7414.2809986639595,344.77528781056697,116.2118800518807,360,0,Urban,66.19684184777334,1
Not Graduate,Yes,5341.243813598081,2584.524051837435,202.6328736006489,300,1,Semiurban,38.921848546806835,1
Graduate,No,5953.951626067607,1731.8608607582366,175.86975741674578,300,1,Rural,43.45464481367667,0
Graduate,Yes,3766.885982258109,2166.6378953118383,153.31459367475983,300,1,Rural,38.45082785932548,0
Graduate,No,3171.0733002167094,3059.950169762376,168.93346702219867,300,0,Semiurban,36.66742978394666,0
Graduate,No,4145.825338261834,805.8133485881558,148.80784872594236,240,1,Semiurban,33.05326609361096,0
Not Graduate,No,4813.967918915005,987.3555585569105,170.9833873219046,240,0,Rural,33.731882874323595,0
Not Graduate,No,3403.669989773977,64.57004028619373,136.55733213977038,360,1,Rural,25.213050995610566,0
Graduate,No,4985.232787024425,1450.8410582362235,160.75219737756925,300,1,Urban,39.78971506790277,0
Not Graduate,No,2467.24221789725,3330.432344378816,89.57815798522014,360,0,Semiurban,64.00742398870693,0
Graduate,No,3319.9288662951917,1879.4128115265305,122.48862820698275,180,0,Urban,42.10380950306582,0
Not Graduate,No,6006.366872415313,659.8751043452143,122.91955292838625,300,1,Rural,53.794916292289905,0
Graduate,No,5905.685780416841,1514.321255424953,135.02439867172345,300,0,Urban,54.54908904798015,0
Not Graduate,Yes,4412.1848519197,512.138296509377,112.93946980881007,360,1,Rural,43.21876481163261,0
Graduate,Yes,3473.3535363845704,874.8138982688382,128.65825496707672,360,1,Rural,33.53560045796938,0
Graduate,No,3458.8946727109837,2388.8189102637134,89.42343750407518,180,0,Urban,64.67033044072399,0
Not Graduate,Yes,4440.097631088029,826.1266736939709,171.948019055796,360,0,Semiurban,30.449752090441837,1
Graduate,No,5966.777737467937,3112.6343052033017,146.69945924354423,300,0,Urban,61.47220910064429,1
Not Graduate,No,6392.368537016487,1928.879709169664,81.79169568895932,240,1,Urban,100.508247559614,1
Not Graduate,Yes,4255.2023967770465,2085.5947039445255,116.60680357813308,180,1,Semiurban,53.91522350583238,1
Graduate,No,3269.761361022824,1721.6270323921062,163.46405710248666,180,1,Semiurban,30.349417868881346,0
Not Graduate,No,5401.7654567995,2772.8478385437234,128.27912214456842,300,0,Urban,63.23227725975608,1
Not Graduate,Yes,3764.697544061226,2783.1598877770107,122.12234159447614,240,0,Rural,53.18171622665114,0
Not Graduate,Yes,4222.621041708197,2335.0543519121716,147.01629291967694,360,0,Urban,44.30374024553486,1
Not Graduate,No,6987.9141356555565,2564.789105907648,163.74390140712865,360,1,Rural,57.985170679889265,1
Not Graduate,Yes,6240.673142848652,1787.9103300795744,92.54590171843358,240,0,Semiurban,85.825069035025,1
Graduate,Yes,5236.961468377178,2542.2030069090483,172.00513924871518,240,0,Semiurban,44.964932886200366,1
Not Graduate,No,3092.121498330916,1662.1222245261933,117.98826873570493,300,1,Rural,39.955566824971356,0
Not Graduate,Yes,5317.094851205989,2002.231622162402,149.28288127000806,360,0,Urban,48.70366079964896,1
Not Graduate,Yes,6593.98593618129,1725.3562506337025,148.58319437233962,300,0,Semiurban,55.61682394685759,1
Not Graduate,No,4436.549501351697,1542.781460680804,128.91735527040905,360,1,Rural,46.02411240274376,0
Not Graduate,Yes,7026.671134980073,1310.8882022782097,109.05361015477142,360,1,Rural,75.75907165183354,1
Graduate,Yes,6939.11793427731,2467.6901038588853,138.57253807630946,240,1,Urban,67.39727003454753,1
Not Graduate,No,7495.5992482152105,3310.6059128134634,215.0132123630078,300,1,Rural,50.02566760994678,1
Graduate,No,5457.864689797029,3171.1019716695596,95.53299878145476,240,1,Rural,89.38877658822224,0
Graduate,No,5881.087549709018,743.4346640545646,217.69252076419502,300,1,Urban,30.291489579135934,1
Graduate,Yes,7121.280932496635,3289.2030514068733,139.6111531569387,360,0,Semiurban,74.03739852900698,1
Graduate,No,5671.090905603463,1681.8414983820712,151.41485668354557,180,0,Semiurban,48.24288500465679,0
Not Graduate,No,4248.148838314681,2600.7330151455917,106.53156754461091,180,1,Semiurban,63.69182566430013,0
Graduate,Yes,4327.185745208209,1093.784667952789,119.14922333290076,300,1,Rural,45.11864715214151,0
Graduate,No,5357.832430660608,2141.9799138740054,129.88361399847923,300,0,Rural,57.301384913024755,0
Not Graduate,No,3064.157867080672,2313.723182896907,108.17220116488352,240,1,Urban,49.26053512336285,0
Not Graduate,No,4785.1116269537115,515.3952080803472,141.64328170516512,360,1,Rural,37.159176174801416,0
Not Graduate,No,6644.82067734538,2608.2671663441893,133.71936432772915,180,0,Rural,68.68417090493215,0
Graduate,Yes,1713.1192232520784,3345.9350078383154,224.03124569742934,240,0,Semiurban,22.481563462047646,0
Not Graduate,No,7301.723152691772,1825.3520543183722,103.36103257278155,300,1,Rural,87.45673535421287,1
Not Graduate,No,6683.5613280547395,3360.1681308280126,154.1076206699435,360,1,Rural,64.75329461893429,1
Graduate,Yes,4310.353076254286,1810.3065065475926,159.913851276073,240,0,Rural,38.036872116751,0
Not Graduate,No,5815.086241807714,2849.584531046617,107.1871780539265,240,1,Urban,80.08962733583252,1
Not Graduate,Yes,5004.72159035949,-218.56996595109956,177.47309981811355,300,0,Rural,26.81721575568575,0
Not Graduate,Yes,6844.985552658025,4418.777779313464,134.06691948473488,360,0,Urban,83.3939455711397,1
Not Graduate,Yes,6474.024714154912,3495.458245242957,50.30441393667731,180,1,Semiurban,194.32018016427875,1
Graduate,No,2899.893915225486,1715.3744957463211,176.3939844841826,240,0,Rural,26.017051392085563,0
Not Graduate,Yes,5880.893620196265,27.910973356181977,105.32236463590544,300,0,Urban,55.57442795583783,0
Not Graduate,Yes,4691.558219535129,2288.028368305489,108.08900215443603,240,0,Semiurban,63.98066211990553,1
Graduate,Yes,5124.24885577715,556.0744529262431,177.51608331569594,300,1,Rural,31.819672509048118,0
Not Graduate,No,3907.742148545277,2444.853537557488,136.113540703262,300,1,Urban,46.330914171714866,1
Graduate,No,7622.205603681253,2411.5657191642817,186.71088602206,300,1,Urban,53.45332673815387,1
Not Graduate,No,6560.092729853864,1058.5968309979753,198.40664381461275,360,0,Semiurban,38.20679900683195,1
Graduate,No,3890.3432540405493,3120.9670236143775,124.20286158710809,180,0,Rural,55.99960087794725,0
Graduate,No,2998.0840896346513,2805.5747028061737,181.7304998382012,360,1,Rural,31.760755854001804,0
Graduate,No,4421.491053533227,2975.8233372885634,119.78156794428473,180,0,Rural,61.24539130204117,0
Graduate,No,5651.753969136958,2008.8577036688953,239.32463668528706,300,0,Urban,31.876098008368878,1
Not Graduate,Yes,5360.308765919334,584.4759330862934,122.2817198187514,180,1,Rural,48.221136984020355,0
Graduate,Yes,6879.699237152365,2977.8722722111374,191.04349763840017,360,0,Urban,51.32988948120692,1
Not Graduate,Yes,6184.8795832712785,1729.628600864209,183.751601035263,240,0,Urban,42.838644643868975,1
Graduate,Yes,6454.353538629361,610.219856807331,162.64351288435734,360,0,Semiurban,43.170506859193644,1
Graduate,No,5490.283100915656,3352.039365974326,123.17827354333268,360,0,Urban,71.20667903153289,1
Graduate,Yes,2916.0519046835143,4099.407520502509,143.94410032234364,360,0,Semiurban,48.401138160050834,1
Not Graduate,Yes,4706.452203279648,1958.751871020797,63.85647548221792,360,0,Semiurban,102.76852118070897,1
Graduate,Yes,6590.134609862998,4159.121154603292,158.97680153529,360,1,Rural,67.19259080883089,1
Not Graduate,Yes,4922.715607213031,2091.3147286113494,163.98461324113543,180,1,Semiurban,42.51323925324437,1
Not Graduate,No,5754.635552935621,1619.5440958336487,155.33997676245485,180,0,Rural,47.167588236076696,0
Not Graduate,No,4521.8775271308,1369.5415458145226,31.0677531482977,240,1,Semiurban,183.7178627919576,1
Not Graduate,No,3455.2822271872324,3637.0824079927424,99.37454219640756,360,1,Urban,70.65899858653415,1
Not Graduate,Yes,4814.9839039308345,1219.856118612228,120.07636068605349,360,1,Rural,49.84325584571524,1
Not Graduate,No,5463.571164548981,2735.269309974987,161.66635732756185,240,0,Urban,50.402803684931186,1
Not Graduate,Yes,4016.4684208078347,1440.8361649407916,161.5735562257194,240,1,Rural,33.568218057379696,0
Not Graduate,No,4646.433132714998,1539.6932374256369,143.19104832115283,300,0,Urban,42.902291384708164,0
Not Graduate,No,3590.805137021026,3030.249693969567,175.40982146415826,240,1,Semiurban,37.532234747688435,1
Graduate,No,6678.867376346144,1619.9631537106463,108.95030498788401,240,1,Rural,75.47801282562409,0
Graduate,No,4558.316363617949,1595.204620579707,174.40940022775985,240,0,Rural,35.08090772904778,0
Graduate,No,7179.133317689275,3132.804697174807,168.98968419359565,300,1,Rural,60.66213996327068,1
Graduate,Yes,7293.121775811363,3597.3972932216234,165.10218931351642,180,0,Semiurban,65.56517475201503,1
Graduate,No,4878.4310529173845,2644.689803284233,142.71838275657376,300,1,Urban,52.34626713650176,1
Not Graduate,Yes,3487.3269011789753,1345.2302243760507,223.22975299325046,180,1,Semiurban,21.551810413404375,1
Not Graduate,Yes,1871.153183399994,1489.3915007024204,169.72782753959515,240,1,Semiurban,19.683637591669335,1
Not Graduate,Yes,2791.944390459813,2079.9152637400375,111.26656546985764,300,1,Semiurban,43.39546358980664,1
Not Graduate,Yes,2939.24776265201,2320.9300619256574,159.93221902943938,300,0,Urban,32.68567261609325,1
Not Graduate,Yes,7067.704441192257,1012.1340898602281,180.09933508296874,180,0,Semiurban,44.615506331653805,1
Not Graduate,No,5173.736880840419,2723.0379395798636,126.47565604302761,300,1,Rural,61.9473165743492,1
Not Graduate,No,5584.406786137982,2085.513329639599,193.57088987724396,300,0,Semiurban,39.419669204455936,1
Graduate,No,1669.3684865973112,284.2916813618703,165.28134822864044,360,1,Urban,11.749123932245586,0
Graduate,No,3203.0503561741075,1071.0735175392697,56.30086649338612,180,0,Rural,74.59091171346795,0
Graduate,Yes,6330.619664669431,1495.8713263483362,161.98687909351705,300,0,Urban,48.01914752001085,1
Graduate,No,5430.161168573879,1927.142311158945,133.7588338234914,300,0,Semiurban,54.596075603989725,0
Not Graduate,No,4779.192081971604,3889.278795503996,171.48719258166943,240,1,Urban,50.25573636936112,1
Not Graduate,Yes,5847.263537900184,2238.171306139628,187.76859361007257,360,0,Rural,42.83252149847229,1
Not Graduate,Yes,7453.696709203723,1159.228110101375,157.80648188567272,360,0,Urban,54.23534806032463,1
Graduate,No,4668.4363046944245,2220.630804307163,216.6100893577878,240,1,Rural,31.65784789360017,0
Not Graduate,No,5104.054703987104,1647.9122525461191,142.85172461746018,240,1,Rural,46.93698997692583,0
Not Graduate,Yes,5288.895378096958,2324.7582395335417,174.99271292215502,240,1,Semiurban,43.26118673446534,1
Not Graduate,No,8588.164452910989,2580.567687035615,182.1977029454939,240,0,Semiurban,60.9654595028934,1
Graduate,No,1850.9656033714616,3209.230647223938,146.1061612442907,360,0,Rural,34.39826182529653,0
Not Graduate,No,6024.834522183212,1975.713504329974,181.15097231911128,300,0,Urban,43.922620476035576,1
Graduate,No,4827.796626861405,3638.9605275998333,126.21308051351326,300,0,Rural,66.55571204064863,0
Graduate,Yes,5850.157589276269,2908.0226625361915,133.09726323915126,240,0,Semiurban,65.31214761775547,1
Graduate,Yes,4013.9411690079132,1292.560455187812,97.50045238654751,180,0,Urban,53.87286551102632,0
Graduate,Yes,4926.552453712325,4209.855665748464,159.65636465480188,240,1,Rural,56.86925718188601,1
Not Graduate,No,6067.115869198243,2326.9945132700977,163.01006703417377,300,0,Semiurban,51.18045821369802,1
Graduate,No,9669.365301565762,1164.8754960277645,197.17052634316917,180,0,Rural,54.67130252675425,0
Graduate,No,6212.054284103107,3652.913051230422,181.64560017423534,240,0,Rural,54.01152464621547,0
Not Graduate,No,3727.901602954237,4077.7775851984447,138.60817773410267,180,1,Rural,55.91133209273282,0
Not Graduate,No,4364.360476965945,1966.9747362804394,102.87281250662892,240,0,Urban,60.952765795595774,0
Graduate,Yes,4319.8788374242195,1496.3497396244036,167.31401610079897,360,1,Semiurban,34.55581841482193,1
Not Graduate,No,2306.5352410549776,1827.6250425463381,194.43012689658568,300,0,Semiurban,21.154160564962222,0
Graduate,No,4504.864712447844,2714.7317275176997,180.20739895215775,240,1,Rural,39.84162060552316,0
Graduate,Yes,6099.243622732618,3277.856655030514,193.3791009942915,180,1,Rural,48.24129872911861,1
Graduate,No,3088.651821384807,2570.4873308635733,141.5244187520703,300,1,Rural,39.7064531243084,0
Graduate,Yes,6572.723976575889,2101.72320847177,131.33524127297417,240,0,Urban,65.54903366333436,1
Not Graduate,Yes,5731.6622316265075,3498.0117703044275,120.52394591072805,240,1,Semiurban,75.94942653286694,1
Graduate,Yes,3898.6500170434433,1687.1635269484777,147.76414133545617,240,0,Rural,37.54811807367054,0
Not Graduate,Yes,4787.705543993229,3030.919338366907,146.85636816124722,240,1,Semiurban,52.87986563983098,1
Not Graduate,Yes,7397.482711461549,1711.9372016487214,158.26710514156463,360,0,Rural,57.195865430048215,1
Not Graduate,No,6100.321720258798,2431.022958010893,144.8281017185797,300,1,Semiurban,58.50274794589011,1
Not Graduate,Yes,5013.175482347222,1886.4374352095485,144.65489081092915,360,1,Rural,47.36959314681015,1
Graduate,Yes,4643.475024558524,1944.1478173471892,118.93223788111425,300,0,Urban,54.92787392523981,0
Not Graduate,No,5114.91360567749,1622.61348253779,187.66476054205964,240,1,Rural,35.71163511859578,0
Graduate,No,4232.354663086545,3344.8540311806946,153.06072248974846,300,0,Rural,49.18326080660464,0
Not Graduate,Yes,1842.875741421478,1267.073961891465,143.0222426285887,180,1,Rural,21.593537543593364,0
Not Graduate,No,8063.266865802097,1259.7677474512916,120.10282987003181,300,1,Rural,76.98444886266422,1
Graduate,No,5232.9874987991025,4120.9935658451095,96.72347558435655,180,0,Rural,95.71887418770426,0
Graduate,Yes,5597.220897683806,2977.8475646543316,202.31856770197376,180,0,Semiurban,42.175530544301054,1
Graduate,Yes,4913.138375184637,-385.1136986930363,172.1855483252723,360,0,Semiurban,26.145511102272753,0
Not Graduate,No,3897.324798913118,1434.7412607895965,85.04328629720132,300,1,Urban,61.969577048525025,0
Not Graduate,Yes,4721.113278576844,188.01066243794585,180.5256920283863,240,0,Rural,27.04368668787182,0
Graduate,Yes,2600.907856708533,1049.309306584745,186.89924680932435,300,0,Semiurban,19.42645979309023,0
Graduate,No,8415.629747079956,-1138.5146662340399,154.97504489203718,360,1,Semiurban,46.65563703400753,1
Graduate,Yes,3148.232002366406,1863.0104223060575,213.92443583007037,180,0,Rural,23.316299076548905,0
Graduate,Yes,3452.0505742292307,858.0581808386885,158.66878568491532,180,0,Rural,26.994059838178604,0
Not Graduate,Yes,4339.611193420399,2059.9052567964386,93.3270588820324,360,1,Urban,67.84390954265011,1
Graduate,Yes,6932.113587278566,374.8787411174752,164.60676004193283,360,1,Urban,44.122548660126306,1
Graduate,Yes,5021.763498893981,2082.91185317204,159.79589206850918,300,1,Semiurban,44.184433200812,1
Graduate,No,3145.7963059543063,1585.0837218796726,125.8681260488738,180,1,Urban,37.28974467559714,0
Graduate,No,6881.507541136009,3501.952965188596,172.942353475097,360,1,Semiurban,59.69483739226965,1
Not Graduate,Yes,6096.500940178222,3411.356861745625,83.29338935236552,300,0,Urban,112.79482145603187,1
Graduate,No,5807.652435824679,2785.345603010283,189.62267309771158,300,1,Rural,45.07857275944432,1
Not Graduate,Yes,6073.60136175626,1673.3862193387874,114.8751318557819,240,1,Urban,66.85634317755895,1
Graduate,Yes,8591.542850873677,3985.3803952602934,110.6021549953187,180,1,Semiurban,112.69426873219004,1
Graduate,Yes,8277.642342554169,446.96472216017935,145.44700910770092,300,0,Urban,59.57518093318004,1
Not Graduate,Yes,3969.926985495057,596.4413704363374,167.31891712174544,360,0,Semiurban,27.12926410183907,1
Graduate,Yes,7435.827489216728,1916.2169001109353,156.55696254373717,180,0,Semiurban,59.356592297414814,1
Not Graduate,No,5574.752284638351,4254.03810892112,120.29363336910487,360,0,Urban,81.03302803742208,1
Not Graduate,No,5748.643724206624,1797.6610931299124,129.75642835232446,360,1,Urban,57.712686958708794,1
Graduate,Yes,2461.5937525350073,1816.7547567907181,104.67830610490152,300,1,Semiurban,40.48464313081273,0
Not Graduate,No,4744.4213519177065,558.0896438881908,141.0128039348052,300,1,Rural,37.33825999407883,0
Not Graduate,Yes,3780.7646144951527,2945.9295852703785,193.00084858043638,240,0,Urban,34.67352977570363,1
Not Graduate,No,6242.088222339964,2953.176254329354,149.82948249424496,360,1,Semiurban,60.96463585638949,1
Not Graduate,Yes,6606.620750604207,2789.07520139991,184.37657019037815,300,0,Rural,50.68437690024645,1
Not Graduate,No,1888.270473475533,1370.7793271526375,208.21605350904767,240,0,Semiurban,15.577436558840505,0
Not Graduate,Yes,4966.947703993595,1293.2932316269944,126.47925923852132,180,0,Urban,49.10791742135326,0
Not Graduate,Yes,6682.792257191379,706.8777495950296,142.5370698777854,240,1,Semiurban,51.48265889138145,1
Not Graduate,No,4719.981556529832,2083.8725017609336,236.8477144424998,240,1,Semiurban,28.605925746390188,1
Graduate,No,6093.595467503546,919.5926707214983,207.7737364791978,360,1,Semiurban,33.592291140144624,1
Graduate,Yes,5526.748201440626,822.5834947507113,83.1038189675059,180,1,Urban,75.49397606599108,0
Not Graduate,No,5512.49034792894,1576.309283089324,165.48593264243627,360,0,Rural,42.578970598332525,0
Graduate,Yes,4593.027532897554,1510.8438248157838,150.02239969358783,360,1,Rural,40.41699357246075,0
Not Graduate,No,3175.1287937964357,1462.021471178045,183.0581244343505,240,0,Rural,25.193945006369173,0
Not Graduate,No,3317.7047788624586,2466.4445968402615,120.20084930059778,240,0,Rural,47.72367032971106,0
Graduate,Yes,6064.028771682976,2079.047802150279,116.41566511837311,300,0,Urban,69.35255671058694,1
Not Graduate,No,5029.187383278325,1711.8439694888823,122.95717138825562,240,0,Semiurban,54.381939159075465,0
Not Graduate,No,4792.231633089163,2183.012928311482,127.12285815206269,300,0,Rural,54.441843258929424,0
Not Graduate,Yes,4364.164936516471,1008.4729588953678,182.61296667236056,360,0,Rural,29.260667112899426,0
Not Graduate,No,4542.216731778873,2105.278623909678,102.75195307404479,240,0,Urban,64.07103826705242,0
Graduate,Yes,6570.367691732209,2150.6024928446336,125.09544400162724,180,1,Semiurban,69.16165967474844,1
Not Graduate,Yes,4497.13387719796,496.9531406425194,78.43950437994235,180,1,Semiurban,62.866542997987715,0
Not Graduate,Yes,2988.402930047647,2995.693754370362,190.28471293649494,360,0,Rural,31.283716260194215,1
Not Graduate,Yes,6115.47766331026,1118.5662947730045,200.8412039772456,360,1,Rural,35.84027351966642,1
Graduate,Yes,4692.685004202925,2090.309799206435,136.91706276544855,240,1,Semiurban,49.18169418199543,1
Not Graduate,No,5047.0937982991645,3164.4117405352704,138.0820254074711,300,1,Urban,59.04073883578443,1
Graduate,Yes,7411.367459599266,2925.6767577138694,168.1288760913159,240,1,Semiurban,61.11933370698903,1
Graduate,Yes,4969.159163974239,2034.3333885688355,208.97928029513022,300,0,Semiurban,33.35325534357257,1
Not Graduate,No,5433.775509678088,1637.5009971179315,166.3444299025567,240,1,Rural,42.255822383293946,0
Not Graduate,No,3231.614763052512,2947.5119085755673,122.09832230099542,180,0,Urban,50.19667657629898,0
Graduate,No,4670.49582147356,2674.69497780862,85.24709712054238,180,0,Urban,85.16449880065237,0
Not Graduate,Yes,5914.2890678129015,1381.63497995587,105.39494949346049,300,1,Urban,68.57396974672385,1
Graduate,Yes,2666.9393992381365,1205.1063529983096,152.9287780124986,240,1,Rural,25.154787832604285,0
Graduate,Yes,5301.267639673564,-72.3551816959982,123.78689907196822,360,0,Urban,41.90273575883876,0
Not Graduate,No,5151.186608967209,2154.0318416835876,157.79870823963034,300,0,Urban,46.0030092916567,1
Not Graduate,Yes,5061.931183381159,1917.3022549816014,127.88303935055065,180,1,Rural,54.151682591685734,0
Graduate,No,6555.738347987365,3136.1913746425416,107.67414274822355,300,1,Semiurban,89.18340165870171,1
Graduate,Yes,5501.6577722727825,2359.0550934803664,102.91873474187716,240,0,Urban,75.64288465673013,0
Graduate,No,7217.107847534666,3334.2291941726903,212.4941803749292,360,1,Semiurban,49.42212955490196,1
Graduate,Yes,3509.615726608946,1302.6357720838294,185.55950996734572,360,0,Urban,25.794726302267215,0
Not Graduate,Yes,5203.886850827522,3138.150330967618,219.22071807311832,300,0,Semiurban,37.88034683923514,1
Not Graduate,Yes,5126.700179584921,1471.083620895345,171.59803603020413,240,0,Semiurban,38.22629707863926,1
Not Graduate,No,3396.1182593673807,2777.596061792272,132.80034365540644,240,0,Rural,46.14124412908556,0
Not Graduate,No,6434.442503137019,541.2416074693065,202.93363689959753,360,1,Rural,34.20565737294558,1
Not Graduate,Yes,8487.009958779227,2235.1352993661885,148.67727994552928,180,0,Urban,71.6350889196238,1
Graduate,Yes,4974.490888274254,15.312058554090013,158.83367081161413,240,0,Urban,31.218722072081484,0
Not Graduate,Yes,5757.53163241065,1732.8625140582453,148.28702483697924,360,1,Rural,50.174448547342756,1
Not Graduate,No,5126.7777137229905,2440.3539938779136,32.12383122863942,360,1,Urban,228.44977247252228,1
Not Graduate,Yes,3929.6229951392365,1479.0314487689043,214.18940049179412,240,0,Urban,25.13439059520216,1
Not Graduate,Yes,2268.859583296976,949.5623712440326,169.64015783831013,240,1,Rural,18.86087070776517,0
